Question Number,Question Text,Response_Scale,Response_Options,Card_Number,Variable_Name
"Q41","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","El trabajo es un deber que se tiene para con la sociedad.","","v99"
"Q42","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","El trabajo es siempre lo primero, aun cuando ello signifique menos tiempo libre.","","v100"
"Q43","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Uno de mis principales objetivos en la vida ha sido hacer que mis padres se sientan orgullosos de mí.","","v101"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Reclamar beneficios del Estado, a los que uno no tiene derecho.","","v102"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Engañar en el pago de impuestos, si se puede.","","v103"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Consumo de marihuana o hachís","","v104"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Que alguien acepte un soborno en el cumplimiento de sus obligaciones.","","v105"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Homosexualidad","","v106"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Aborto","","v107"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Divorcio","","v108"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Eutanasia (dejar morir a alguien que tiene una enfermedad incurable)","","v109"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Suicidio","","v110"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Tener relaciones sexuales ocasionales / sin compromiso","","v111"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Viajar sin pagar en el transporte público","","v112"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Prostitución","","v113"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Inseminación artificial o fecundación in-vitro","","v114"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Violencia Política","","v115"
"Q44","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (nunca) - 2 (no) - 3 (siempre) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Pena de muerte","","v116"
"Q45","Aquí hay dos frases que la gente suele utilizar cuando se habla sobre el medio ambiente y el crecimiento económico.","","","v117"
"Q46","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Daría parte de mis ingresos si tuviera la certeza de que mi dinero se iba a destinar a evitar la contaminación medioambiental","","v118"
"Q46","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Resulta muy difícil para alguien como yo hacer mucho en favor del medio ambiente","","v119"
"Q46","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Hay cosas más importantes que hacer en la vida que proteger el medioambiente","","v120"
"Q46","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","No merece la pena intentar hacer algo por el medioambiente si los demás no hacen lo mismo","","v121"
"Q46","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Muchas de las afirmaciones sobre los riesgos medioambientales son exageradas","","v122"
"Q47","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Debería darse prioridad a la protección del medio ambiente, incluso si provoca un crecimiento económico más lento y alguna pérdida de puestos de trabajo) - 2 (Debería darse prioridad al crecimiento económico y a la creación de empleo, incluso si el medio ambiente sufre en alguna medida) - 3 (Otra respuesta) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","v123"
"Q48","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Definitivamente debería tener derecho) - 2 (Probablemente debería tener derecho) - 3 (Probablemente no debería tener derecho) - 4 (Definitivamente no debería tener derecho) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Mantener a la gente bajo videovigilancia en zonas públicas","","v124"
"Q48","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Definitivamente debería tener derecho) - 2 (Probablemente debería tener derecho) - 3 (Probablemente no debería tener derecho) - 4 (Definitivamente no debería tener derecho) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Controlar los correos electrónicos y otra información intercambiada en internet","","v125"
"Q48","¿Me puede decir si está Ud. de acuerdo o en desacuerdo con las siguientes afirmaciones?","1 (Definitivamente debería tener derecho) - 2 (Probablemente debería tener derecho) - 3 (Probablemente no debería tener derecho) - 4 (Definitivamente no debería tener derecho) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Recopilar información sobre cualquier persona que viva en España sin su conocimiento","","v126"
"Q49","¿Con qué frecuencia sigue usted los temas políticos...","1 (Todos los días) - 2 (Varias veces a la semana) - 3 (Una o dos veces a la semana) - 4 (Con menos frecuencia) - 5 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","... en la televisión","","v127"
"Q49","¿Con qué frecuencia sigue usted los temas políticos...","1 (Todos los días) - 2 (Varias veces a la semana) - 3 (Una o dos veces a la semana) - 4 (Con menos frecuencia) - 5 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","... en la radio","","v128"
"Q49","¿Con qué frecuencia sigue usted los temas políticos...","1 (Todos los días) - 2 (Varias veces a la semana) - 3 (Una o dos veces a la semana) - 4 (Con menos frecuencia) - 5 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","... en la prensa diaria","","v129"
"Q49","¿Con qué frecuencia sigue usted los temas políticos...","1 (Todos los días) - 2 (Varias veces a la semana) - 3 (Una o dos veces a la semana) - 4 (Con menos frecuencia) - 5 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","...en las redes sociales","","v130"
"Q50","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de ..?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","La gente de su barrio.","","v131"
"Q50","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de ..?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","La gente de la región en la que Vd. vive.","","v132"
"Q50","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de ..?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Sus compatriotas","","v133"
"Q50","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de ..?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Europeos","","v134"
"Q50","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de ..?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Todos los seres humanos del mundo","","v135"
"Q51","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de los siguientes grupos que viven en su país?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Las personas mayores","","v136"
"Q51","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de los siguientes grupos que viven en su país?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Las personas en paro","","v137"
"Q51","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de los siguientes grupos que viven en su país?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Las personas inmigrantes","","v138"
"Q51","¿Hasta qué punto siente Vd. que le preocupan las condiciones de vida de los siguientes grupos que viven en su país?","1 (totalmente) - 2 (mucho) - 3 (hasta cierto punto) - 4 (no demasiado) - 5 (nada en absoluto) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Las personas enfermas y discapacitadas","","v139"
"Q52","¿Qué debería proporcionar una sociedad?","1 (muy importante) - 2 (bastante importante) - 3 (no muy importante) - 4 (nada importante) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","La eliminación de las grandes desigualdades de ingresos entre los ciudadanos","","v140"
"Q52","¿Qué debería proporcionar una sociedad?","1 (muy importante) - 2 (bastante importante) - 3 (no muy importante) - 4 (nada importante) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Garantizar que se cubren las necesidades básicas de todo el mundo en lo que se refiere a alimentación, vivienda, educación y salud","","v141"
"Q52","¿Qué debería proporcionar una sociedad?","1 (muy importante) - 2 (bastante importante) - 3 (no muy importante) - 4 (nada importante) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","El reconocimiento de la gente por sus méritos.","","v142"
"Q52","¿Qué debería proporcionar una sociedad?","1 (muy importante) - 2 (bastante importante) - 3 (no muy importante) - 4 (nada importante) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Protección contra el terrorismo","","v143"
"Q53","¿Es Vd. ciudadano del Estado español?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","v144"
"Q54","¿Hasta qué punto está Vd. orgulloso de ser ciudadano español?","1 (muy orgulloso) - 2 (bastante orgulloso) - 3 (no muy orgulloso) - 4 (nada orgulloso) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","v145"
"Q55","Cuando se celebran elecciones, ¿usted vota siempre, frecuentemente o nunca?","1 (Siempre) - 2 (Frecuentemente) - 3 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Nivel local","","v146"
"Q55","Cuando se celebran elecciones, ¿usted vota siempre, frecuentemente o nunca?","1 (Siempre) - 2 (Frecuentemente) - 3 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Nivel nacional","","v147"
"Q55","Cuando se celebran elecciones, ¿usted vota siempre, frecuentemente o nunca?","1 (Siempre) - 2 (Frecuentemente) - 3 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Nivel europeo","","v148"
"Q56","¿Por qué partido político siente más simpatía?","","","v149"
"Q57","¿Por qué partido político siente más simpatía?","","","v150"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los votos son contabilizados correctamente/ limpiamente","","v151"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Se impide a los candidatos de la oposición presentarse a las elecciones","","v152"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Las noticias en la televisión favorecen al partido que gobierna","","v153"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los votantes son sobornados","","v154"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","La prensa cubre las elecciones imparcialmente","","v155"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los funcionarios electorales son justos/ imparciales","","v156"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los ricos compran las elecciones","","v157"
"Q58","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy a menudo) - 2 (Algunas veces) - 3 (Raramente) - 4 (Nunca) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los votantes son amenazados con violencia en las urnas","","v158"
"Q59","¿En qué medida está Vd. interesado por la política?","1 (Muy interesado) - 2 (Algo interesado) - 3 (No muy interesado) - 4 (Nada interesado) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","v159"
"Q60","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy buena) - 2 (Bastante buena) - 3 (Ni buena ni mala) - 4 (Bastante mala) - 5 (Muy mala) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los inmigrantes tienen una repercusión buena en el desarrollo de España","","v160"
"Q61","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los inmigrantes quitan los trabajos a los españoles","","v161"
"Q61","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los inmigrantes no empeoran los problemas de delincuencia","","v162"
"Q61","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Los inmigrantes no suponen una dificultad para el sistema de bienestar de un país","","v163"
"Q61","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","1 (Muy de acuerdo) - 2 (De acuerdo) - 3 (Ni de acuerdo ni en desacuerdo) - 4 (En desacuerdo) - 5 (Muy en desacuerdo) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","Es mejor si los inmigrantes no mantienen sus costumbres y tradiciones distintivas","","v164"
"Q62","¿Cuál es el nivel educativo más alto completado por su padre?","1 (Sin estudios) - 2 (Estudios primarios sin completar (menos de 5 años)) - 3 (Antigua Educación Primaria (Certificado de Estudios Primarios)) - 4 (Hasta 5º de EGB) - 5 (Educación Primaria (LOGSE)) - 6 (Grado Elemental en Música y Danza) - 7 (Bachillerato elemental) - 8 (EGB) - 9 (ESO) - 10 (Bachillerato Superior o BUP) - 11 (PREU o COU) - 12 (Bachillerato (LOGSE)) - 13 (F.P. de iniciación) - 14 (Programas de garantía social, Programas de Cualificación Profesional Inicial (PCPI)) - 15 (F.P. Oficialía) - 16 (F.P. de 1er grado (FP I)) - 17 (C.F. de Grado Medio (Técnico Medio)) - 18 (C.F. de Grado Medio en Artes Plásticas y Diseño) - 19 (Grado Medio en Música y Danza) - 20 (F.P. Maestría) - 21 (F.P. de 2º Grado (FP II)) - 22 (C.F. de Grado Superior (Técnico Superior)) - 23 (C.F. de Grado Superior en Escuelas de Arte) - 24 (Peritaje, Enfermería, Magisterio o Asistente Social) - 25 (Diploma, Ingeniero o Arquitecto Técnico, 3 años de licenciatura, Grado (Bolonia), Titulo Superior en Diseño) - 26 (Licenciado, Ingeniero Superior, Arquitecto, Máster (Bolonia), título Superior en Música, Danza o Arte Dramático) - 27 (Doctorado) - 28 (Otros (especificar)) - 88 (No sabe, NS) - 99 (Sin Respuesta, SR)","","v165"
"Q63","¿Cuál es el nivel educativo más alto completado por su madre?","1 (Sin estudios) - 2 (Estudios primarios sin completar (menos de 5 años)) - 3 (Antigua Educación Primaria (Certificado de Estudios Primarios)) - 4 (Hasta 5º de EGB) - 5 (Educación Primaria (LOGSE)) - 6 (Grado Elemental en Música y Danza) - 7 (Bachillerato elemental) - 8 (EGB) - 9 (ESO) - 10 (Bachillerato Superior o BUP) - 11 (PREU o COU) - 12 (Bachillerato (LOGSE)) - 13 (F.P. de iniciación) - 14 (Programas de garantía social, Programas de Cualificación Profesional Inicial (PCPI)) - 15 (F.P. Oficialía) - 16 (F.P. de 1er grado (FP I)) - 17 (C.F. de Grado Medio (Técnico Medio)) - 18 (C.F. de Grado Medio en Artes Plásticas y Diseño) - 19 (Grado Medio en Música y Danza) - 20 (F.P. Maestría) - 21 (F.P. de 2º Grado (FP II)) - 22 (C.F. de Grado Superior (Técnico Superior)) - 23 (C.F. de Grado Superior en Escuelas de Arte) - 24 (Peritaje, Enfermería, Magisterio o Asistente Social) - 25 (Diploma, Ingeniero o Arquitecto Técnico, 3 años de licenciatura, Grado (Bolonia), Titulo Superior en Diseño) - 26 (Licenciado, Ingeniero Superior, Arquitecto, Máster (Bolonia), título Superior en Música, Danza o Arte Dramático) - 27 (Doctorado) - 28 (Otros (especificar)) - 88 (No sabe, NS) - 99 (Sin Respuesta, SR)","","v166"
"Q64","¿Sexo del respondente?","1 (hombre) - 2 (mujer) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v167"
"Q65","¿Podría decirme en qué año nació Vd., por favor:","","","","v168"
"Q66","¿Ha nacido Ud. en España?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v169"
"Q67","¿En qué país ha nacido Ud.?","","","","v170"
"Q68","¿Nació su padre en España?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v171"
"Q69","¿En qué país nació su padre?","","","","v172"
"Q70","¿Nació su madre en España?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v173"
"Q71","¿En qué país nació su madre?","","","","v174"
"Q72","¿Cuál es su actual estado civil?","1 (casado(a)) - 2 (Pareja de hecho) - 3 (viudo(a)) - 4 (divorciado(a)) - 5 (separado(a)) - 6 (nunca ha estado casado(a) o registrado como pareja) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v175"
"Q73","¿Vivía Ud. con su pareja antes de casarse o de registrarse como pareja de hecho?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v176"
"Q74","¿Vive Ud. con su pareja?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v177"
"Q75","¿Mantiene Ud. una relación estable?","1 (sí) - 2 (no) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v178"
"Q76","¿Vive Ud. con sus padres o con sus suegros?","1 (No) - 2 (Si, con uno de mis padres/ con mis padres) - 3 (Si, con uno de mis suegros/ con mis suegros) - 4 (Si, con ambos, con mis padres y con mis suegros) - 8 (No sabe, NS) - 9 (Sin Respuesta, SR)","","","v179"
"Q77","¿Cuántos hijos/as tiene?","","","","v180"
"Q78","Incluyéndole a Vd., ¿cuántas personas - hijos incluidos - viven de forma regular en este domicilio?","","","","v181"
"Q79","¿Qué edad tiene la persona más joven que vive en su domicilio familiar?","","","","v182"
"Q80","¿A qué edad acabó Vd. (o piensa Vd. acabar) sus estudios regulares, bien en la escuela/colegio/instituto o bien en un centro de enseñanza superior?","","","","v183"
