"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q34","Ha választania kellene, mit tartana a legfontosabbnak az ezen a lapon felsoroltak közül?","Megőrizni a rendet az országban, Több beleszólást adni az embereknek a fontos kormányzati döntésekbe, Küzdeni az áremelkedések ellen, Védeni a szólásszabadságot","","v110"
"Q35","És mit tart a második legfontosabbnak?","Megőrizni a rendet az országban, Több beleszólást adni az embereknek a fontos kormányzati döntésekbe, Küzdeni az áremelkedések ellen, Védeni a szólásszabadságot","","v111"
"Q36","Természetesen mindannyian azt reméljük, hogy nem lesz még egy háború, de ha mégis arra kerülne a sor, Ön hajlandó lenne harcolni az országáért?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v112"
"Q37","Itt van két olyan változás, amelyek talán a közeljövőben bekövetkezhetnek életvitelünkben. Kérem, mondja meg mindegyikről, hogy ha bekövetkezne, akkor az jó, vagy rossz, vagy mindegy lenne az Ön számára?","jó, rossz, mindegy","A munka életünkben betöltött fontosságának csökkenése","","v113"
"Q37","Itt van két olyan változás, amelyek talán a közeljövőben bekövetkezhetnek életvitelünkben. Kérem, mondja meg mindegyikről, hogy ha bekövetkezne, akkor az jó, vagy rossz, vagy mindegy lenne az Ön számára?","jó, rossz, mindegy","A tekintélytisztelet erősödése","","v114"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az egyház","","v115"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A fegyveres erők","","v116"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az oktatási rendszer","","v117"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A sajtó","","v118"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A szakszervezetek","","v119"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A rendőrség","","v120"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az országgyűlés","","v121"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A közigazgatás","","v122"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A társadalombiztosítási rendszer","","v123"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az Európai Unió","","v124"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az ENSZ","","v125"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az egészségügyi rendszer","","v126"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Az igazságszolgáltatási rendszer","","v127"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Nagyvállalatok","","v128"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Környezetvédelmi szervezetek","","v129"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Politikai pártok","","v130"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","A kormány","","v131"
"Q38","Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV","Közösségi média","","v132"
"Q39","Egyes emberek úgy érzik, hogy teljesen szabadon határozzák meg életüket, mások viszont úgy érzik, hogy semmi befolyásuk sincs sorsuk alakítására. Kérem a skála segítségével mondja meg, hogy Ön szerint mekkora befolyása van arra, hogy miként alakul az élete?","nagyon, semmi, nagy","","v38"
"Q40","Mennyire fontos Önnek, hogy egy demokratikusan irányított országban éljen? Hová helyezné el magát ezen a skálán, ahol az 1-es azt jelenti, hogy egyáltalán nem fontos a 10-es pedig azt jelenti, hogy alapvető fontosságú?","egyáltalán nem fontos, alapvető fontosságú","","v142"
"Q41","És mennyire demokratikus Magyarország kormányzása manapság? Ismét használja az 1-től 10-ig terjedő skálát, ahol az 1-es azt jelenti, hogy egyáltalán nem demokratikus, és a 10-es azt jelenti, hogy teljes mértékben demokratikus. Hová helyezné el magát?","egyáltalán nem demokratikus, teljes mértékben demokratikus","","v143"
"Q42","Mennyire elégedett Ön azzal, ahogy jelenleg a politikai rendszer működik Magyarországon? Ismét használja ezt a kártyát a válaszadásban!","elégedetlen, elégedett","","v144"
"Q43","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Van egy erőskezű vezető, akinek nem kell törődnie az országgyűléssel és a választásokkal","","v145"
"Q43","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Nem a kormány, hanem szakemberek hozzák meg azokat a döntéseket, amelyeket az ország számára a legjobbnak tartanak","","v146"
"Q43","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","A hadsereg uralkodik az országban","","v147"
"Q43","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Demokratikus politikai rendszer","","v148"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Állami juttatásokat jogtalanul igénybe venni","","v149"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Csalni az adóval, ha az ember nem dolgozott meg érte","","v150"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Marihuanát vagy hasist szívni","","v151"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Csúszópénzt elfogadni a kötelesség teljesítése során","","v152"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Homoszexualitás","","v153"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Abortusz","","v154"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Elválni","","v155"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Eutanázia (gyógyíthatatlan beteg életét kioltani)","","v156"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Öngyilkosság","","v157"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Alkalmi szexuális kapcsolatot létesíteni","","v158"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Jegy és bérlet nélkül utazni egy tömegközlekedési eszközön","","v159"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Prostitúció","","v160"
"Q44","Mindent összevetve, hogyan tudná Ön a mostani egészségi állapotát jellemezni? Azt mondaná, hogy:","soha, mindig","Mesterséges inszemináció vagy lombikban történő megtermékenyítés","","v161"
"Q45","Függetlenül attól, hogy jár-e templomba vagy sem, mit mondana magáról, Ön …","vallásos ember, nem vallásos ember, meggyőződéses ateista","","v156"
"Q46","Ön Magyarország állampolgára?","1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz","","v169"
"Q47","Mennyire büszke Ön arra, hogy magyar állampolgár?","1 - nagyon büszke, 2 - meglehetősen büszke, 3 - nem nagyon büszke, 4 - egyáltalán nem büszke, 8 - Nem tudja, 9 - Nincs válasz","","v170"
"Q48","Választásokkor Ön mindig szavaz, általában szavaz vagy soha nem szavaz?","Mindig, Általában, Soha, NT, NV","Önkormányzati szinten","","v171"
"Q48","Választásokkor Ön mindig szavaz, általában szavaz vagy soha nem szavaz?","Mindig, Általában, Soha, NT, NV","Országosan (országgyűlési választások)","","v172"
"Q48","Választásokkor Ön mindig szavaz, általában szavaz vagy soha nem szavaz?","Mindig, Általában, Soha, NT, NV","Európai szinten (európai parlamenti választások)","","v173"
"Q49","Melyik (politikai) párt a legrokonszenvesebb Önnek?","Magyar Szocialista Párt (MSZP), Fidesz - Magyar Polgári Szövetség (Fidesz), Kereszténydemokrata Néppárt (KDNP), Jobbik Magyarországért Mozgalom (Jobbik), Lehet Más a Politika (LMP), Demokratikus Koalíció (DK), Együtt – a Korszakváltók Pártja (Együtt), Párbeszéd Magyarországért (PM), Momentum Mozgalom (Momentum), Magyar Liberális Párt (Liberálisok), Magyar Kétfarkú Kutya Párt (MKKP), Magyar Munkáspárt (Munkáspárt), Egyéb","","v174"
"Q49a","Van még másik párt is, amely rokonszenves Önnek?","Magyar Szocialista Párt (MSZP), Fidesz - Magyar Polgári Szövetség (Fidesz), Kereszténydemokrata Néppárt (KDNP), Jobbik Magyarországért Mozgalom (Jobbik), Lehet Más a Politika (LMP), Demokratikus Koalíció (DK), Együtt – a Korszakváltók Pártja (Együtt), Párbeszéd Magyarországért (PM), Momentum Mozgalom (Momentum), Magyar Liberális Párt (Liberálisok), Magyar Kétfarkú Kutya Párt (MKKP), Magyar Munkáspárt (Munkáspárt), Egyéb","","v175"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","A szavazatokat tisztességes módon számolják össze","","v176"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","Megakadályozzák, hogy ellenzéki jelöltek indulhassanak a választáson","","v177"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","A tévé hírműsora előnyben részesíti a kormányzó pártot","","v178"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","Szavazókat lefizetnek","","v179"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","Az újságírók pártatlanul tudósítanak a választásokról","","v180"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","A választásokat biztosító hivatalnokok és a választási bizottságok tisztességesek","","v181"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","A gazdag emberek megvásárolják a választást","","v182"
"Q50","Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?","Nagyon gyakran, Elég gyakran, Nem gyakran, Egyáltalán nem gyakran","A szavazókat erőszakkal megfélemlítik a szavazásnál","","v183"
"Q51","Mennyire érdekli Önt a bevándorlókról?","1 - nagyon rossz, 2 - elég rossz, 3 - sem jó, sem rossz, 4 - elég jó, 5 - nagyon jó, 8 - Nem tudja, 9 - Nincs válasz","","v184"
"Q52a","A bevándorlók munkahelyeket vesznek el a magyaroktól?","A bevándorlók munkahelyeket vesznek el a magyaroktól, A bevándorlók nem vesznek el munkahelyeket a magyaroktól","","v185"
"Q52b","A bevándorlók rontják a bűnözési helyzetet?","A bevándorlók rontják a bűnözési helyzetet, A bevándorlók nem rontják a bűnözési helyzetet","","v186"
"Q52c","A bevándorlók megterhelik egy ország jóléti rendszerét?","A bevándorlók megterhelik egy ország jóléti rendszerét, A bevándorlók nem terhelik egy ország jóléti rendszerét","","v187"
"Q52d","Jobb, ha a bevándorlók megőrzik sajátos szokásaikat és hagyományaikat, vagy nem őrzik meg sajátos szokásaikat és hagyományaikat?","Jobb, ha a bevándorlók megőrzik sajátos szokásaikat és hagyományaikat, Jobb, ha a bevándorlók nem őrzik meg sajátos szokásaikat és hagyományaikat","","v188"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","A Jó modor","","v189"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","B Önállóság","","v190"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","C Szorgalom","","v191"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","D Felelősségérzet","","v192"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","E Képzelőerő, fantázia","","v193"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","F Mások tisztelete, tolerancia mások iránt","","v194"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","G Takarékosság","","v195"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","H Elszántság, állhatatosság.","","v196"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","I Vallásos hit","","v197"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","J Önzetlenség","","v198"
"Q53","Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","K Engedelmesség","","v199"
"Q54","Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","Európában szülessen","","v200"
"Q54","Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","Legyenek európai felmenői","","v201"
"Q54","Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","Keresztény legyen","","v202"
"Q54","Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.","nagyon fontos, elég fontos, nem fontos, egyáltalán nem fontos","Elsajátítsa az európai kultúrát","","v203"
"Q55","Néhányan azt mondják, hogy az Európai Unió kibővítésének tovább kell folytatódnia. Mások szerint az Unió kibővítése már így is túl messzire ment. A kártya segítségével mondja meg, hogy melyik szám fejezi ki a legjobban az Ön véleményét.","tovább kellene folytatódnia, már így is túl messze ment","","v204"
"Q56","Most felsorolok néhány kijelentést a környezettel kapcsolatosan. Kérem, mondja meg egyenként mindegyikről, hogy teljesen egyetért-e, egyetért, nem ért egyet vagy egyáltalán nem ért egyet vele!","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Odaadnám a jövedelmem egy részét, ha biztos lenne benne, hogy a pénzt a környezetszennyezés megelőzésére fordítják","","v205"
"Q56","Most felsorolok néhány kijelentést a környezettel kapcsolatosan. Kérem, mondja meg egyenként mindegyikről, hogy teljesen egyetért-e, egyetért, nem ért egyet vagy egyáltalán nem ért egyet vele!","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Az emberi találékonyság biztosítani fogja, hogy a Föld élhető maradjon","","v206"
"Q56","Most felsorolok néhány kijelentést a környezettel kapcsolatosan. Kérem, mondja meg egyenként mindegyikről, hogy teljesen egyetért-e, egyetért, nem ért egyet vagy egyáltalán nem ért egyet vele!","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet","Számos, a környezetet fenyegető veszélyről szóló állítás túlzás","","v207"
"Q57","Most felsorolok néhány kijelentést a környezettel kapcsolatosan. Kérem, mondja meg egyenként mindegyikről, hogy teljesen egyetért-e, egyetért, nem ért egyet vagy egyáltalán nem ért egyet vele!","A környezetvédelmet akkor is előnyben kell részesíteni, ha ez lelassítja a gazdasági növekedést és néhány munkahely megszűnését okozza, A gazdasági növekedésnek és a munkahelyteremtésnek kell a legfontosabbnak lennie, még akkor is, ha ez egy bizonyos mértékben negatív hatással van a környezetre","","v208"
"Q58","Itt van két olyan változás, amelyek talán a közeljövőben bekövetkezhetnek életvitelünkben. Kérem, mondja meg mindegyikről, hogy ha bekövetkezne, akkor az jó, vagy rossz, vagy mindegy lenne az Ön számára?","jó, rossz, mindegy","A munka életünkben betöltött fontosságának csökkenése","","v209"
"Q58","Itt van két olyan változás, amelyek talán a közeljövőben bekövetkezhetnek életvitelünkben. Kérem, mondja meg mindegyikről, hogy ha bekövetkezne, akkor az jó, vagy rossz, vagy mindegy lenne az Ön számára?","jó, rossz, mindegy","A tekintélytisztelet erősödése","","v210"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az egyház","","v211"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A fegyveres erők","","v212"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az oktatási rendszer","","v213"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A sajtó","","v214"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A szakszervezetek","","v215"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A rendőrség","","v216"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az országgyűlés","","v217"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A közigazgatás","","v218"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A társadalombiztosítási rendszer","","v219"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az Európai Unió","","v220"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az ENSZ","","v221"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az egészségügyi rendszer","","v222"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Az igazságszolgáltatási rendszer","","v223"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Nagyvállalatok","","v224"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Környezetvédelmi szervezetek","","v225"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Politikai pártok","","v226"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","A kormány","","v227"
"Q59","Mennyire bízik meg a következő csoportokhoz tartozó emberekben?","nagyon, meglehetősen, nem nagyon, egyáltalán nem","Közösségi média","","v228"
"Q60","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","A szomszédságában élő emberek","","v229"
"Q60","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","Az Ön régiójában élők","","v230"
"Q60","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","Az Önnel egy országban élők","","v231"
"Q60","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","Az európaiak","","v232"
"Q60","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","A világon élő minden ember","","v233"
"Q61","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","idős emberek","","v234"
"Q61","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","munkanélküliek","","v235"
"Q61","Mennyire foglalkoztatják Önt a következő emberek és csoportok életkörülményei?","igen nagyon, nagyon, bizonyos fokig, nem olyan nagyon, egyáltalán nem","bevándorlók","","v236"
