```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q28","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt","Elszántság, kitartás","28","v92"
"Q28","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt","Hit (vallásosság)","28","v93"
"Q28","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt","Önzetlenség","28","v94"
"Q28","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt","Engedelmesség","28","v95"
"Q29","Mennyire érdekel a politika?","1 - nagyon érdekel, 2 - eléggé érdekel, 3 - nem túl érdekel, 4 - egyáltalán nem érdekel, 8 - Nem tudom, 9 - Nem válaszolt","","29","v97"
"Q30","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - tettem, már tettem, 2 - megtehetném, 3 - soha nem tenném, 8 - Nem tudom, 9 - Nem válaszolt","Peticíó aláírása","30","v98"
"Q30","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - tettem, már tettem, 2 - megtehetném, 3 - soha nem tenném, 8 - Nem tudom, 9 - Nem válaszolt","Bojkottokhoz csatlakozás","30","v99"
"Q30","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - tettem, már tettem, 2 - megtehetném, 3 - soha nem tenném, 8 - Nem tudom, 9 - Nem válaszolt","Részt venni a jogszerűen engedélyezett demonstrációkon","30","v100"
"Q30","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - tettem, már tettem, 2 - megtehetném, 3 - soha nem tenném, 8 - Nem tudom, 9 - Nem válaszolt","Csatlakozni a nem hivatalos sztrájkokhoz","30","v101"
"Q31","A politikában bal- és jobboldalról beszélnek. Hol helyezné el meggyőződéseit ezen a skálán?","1 - baloldal, 2 - jobboldal, 8 - Nem tudom, 9 - Nem válaszolt","","31","v102"
"Q32","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - Az államnak több felelősséget kell vállalnia, hogy mindenki megélhetését biztosítsa, 2 - Az embereknek több felelősséget kell vállalniuk magukért, 8 - Nem tudom, 9 - Nem válaszolt","","32","v103"
"Q32","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - Az államnak több felelősséget kell vállalnia, hogy mindenki megélhetését biztosítsa, 2 - Az embereknek több felelősséget kell vállalniuk magukért, 8 - Nem tudom, 9 - Nem válaszolt","","32","v104"
"Q32","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - Az államnak több felelősséget kell vállalnia, hogy mindenki megélhetését biztosítsa, 2 - Az embereknek több felelősséget kell vállalniuk magukért, 8 - Nem tudom, 9 - Nem válaszolt","","32","v105"
"Q32","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - Az államnak több felelősséget kell vállalnia, hogy mindenki megélhetését biztosítsa, 2 - Az embereknek több felelősséget kell vállalniuk magukért, 8 - Nem tudom, 9 - Nem válaszolt","","32","v106"
"Q32","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - Az államnak több felelősséget kell vállalnia, hogy mindenki megélhetését biztosítsa, 2 - Az embereknek több felelősséget kell vállalniuk magukért, 8 - Nem tudom, 9 - Nem válaszolt","","32","v107"
"Q33","Ha választania kellene, melyik cél lenne a legfontosabb az Ön számára?","1 - A magas gazdasági növekedés elérése, 2 - Erős védelmi erők biztosítása, 3 - A polgárok befolyásának növelése a döntéshozatalban a munkahelyükön és a közösségükben, 4 - A városaink és falvaink szebbé tétele, 8 - Nem tudom, 9 - Nem válaszolt","","33","v108"
"Q33a","Második legfontosabb cél?","1 - A magas gazdasági növekedés elérése, 2 - Erős védelmi erők biztosítása, 3 - A polgárok befolyásának növelése a döntéshozatalban a munkahelyükön és a közösségükben, 4 - A városaink és falvaink szebbé tétele, 8 - Nem tudom, 9 - Nem válaszolt","","33","v109"
"Q34","Ha választania kellene, melyik dolog lenne a legfontosabb az Ön számára?","1 - Az állam fenntartsa a rendet, 2 - Biztosítsa a polgárok nagyobb befolyását a döntésekre, 3 - Harcoljon a magas árak ellen, 4 - Védje a szólásszabadságot, 8 - Nem tudom, 9 - Nem válaszolt","","34","v110"
"Q35","Második legfontosabb cél?","1 - Az állam fenntartsa a rendet, 2 - Biztosítsa a polgárok nagyobb befolyását a döntésekre, 3 - Harcoljon a magas árak ellen, 4 - Védje a szólásszabadságot, 8 - Nem tudom, 9 - Nem válaszolt","","34","v111"
"Q36","Függetlenül attól, hogy háború lesz-e, lenne-e hajlandó harcolni az országáért?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","36","v112"
"Q37","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt","A munka fontosságának csökkentése","37","v113"
"Q37","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt","A tekintély tiszteletének növelése","37","v114"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Egyház","38","v115"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Hadsereg","38","v116"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Oktatási rendszer","38","v117"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Sajtó","38","v118"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Szakszervezetek","38","v119"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Rendőrség","38","v120"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Gyűlés","38","v121"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Közszolgálat","38","v122"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Társadalombiztosítási rendszer","38","v123"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Európai Unió","38","v124"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","ENSZ (Egyesült Nemzetek)","38","v125"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Egészségügyi rendszer","38","v126"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Igazságszolgáltatási rendszer","38","v127"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Nagyvállalatok","38","v128"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Környezetvédő szervezetek","38","v129"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Politikai pártok","38","v130"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Kormány és államigazgatás","38","v131"
"Q38","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon nagy bizalom, 2 - nagy bizalom, 3 - nem túl nagy bizalom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt","Társadalmi hálózatok","38","v132"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A kormány adóztatja a gazdagokat és támogatja a szegényeket.","39","v133"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A vallási hatóságok adják meg a végső értelmezést a törvényeknek.","39","v134"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","Az emberek választják vezetőiket szabad választásokon.","39","v135"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A munkanélküli emberek állami támogatást kapnak.","39","v136"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A hadsereg átveszi a hatalmat, ha a kormány képtelen.","39","v137"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A polgári jogok védik az embereket az állami elnyomástól.","39","v138"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","Az állam kiegyenlíti az emberek jövedelmét.","39","v139"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","Az emberek hallgatják uralkodóikat.","39","v140"
"Q39","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - egyáltalán nem lényeges, 2 - nem túl lényeges, 3 - mérsékelt mértékben lényeges, 4 - fontos, 5 - nagyon fontos, 6 - rendkívül fontos, 7 - kiemelten fontos, 8 - Nem tudom, 9 - Nem válaszolt","A nőknek ugyanazok a jogai vannak, mint a férfiaknak.","39","v141"
"Q40","Mennyire fontos az Ön számára, hogy egy demokratikusan vezetett országban éljen? Kérem válassza a skálán a 1-es számot, ha egyáltalán nem fontos, a 10-es számot pedig, ha „nagyon fontos”.","1 - egyáltalán nem fontos, 2 - nem túl fontos, 3 - elég fontos, 4 - fontos, 5 - meglehetősen fontos, 6 - nagyon fontos, 7 - rendkívül fontos, 8 - Nem tudom, 9 - Nem válaszolt","","40","v142"
"Q41","Mennyire érzi úgy, hogy az Ön országát jelenleg demokratikusan vezetik? Kérem válassza a skálán a 1-es számot, ha „egyáltalán nem demokratikus”, a 10-es számot pedig, ha „teljesen demokratikus”.","1 - egyáltalán nem demokratikus, 2 - nem túl demokratikus, 3 - elég demokratikus, 4 - fontos, 5 - meglehetősen demokratikus, 6 - nagyon demokratikus, 7 - rendkívül demokratikus, 8 - Nem tudom, 9 - Nem válaszolt","","41","v143"
"Q42","Összességében mennyire elégedett a politikai rendszer működésével az Ön országában az utóbbi időben? Kérem válassza a skálán a 1-es számot, ha „egyáltalán nem elégedett”, a 10-es számot pedig, ha „teljesen elégedett”.","1 - egyáltalán nem elégedett, 2 - nem túl elégedett, 3 - elég elégedett, 4 - fontos, 5 - meglehetősen elégedett, 6 - nagyon elégedett, 7 - rendkívül elégedett, 8 - Nem tudom, 9 - Nem válaszolt","","42","v144"
"Q43","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Erős vezetőt kellene, akinek nem kell törődnie a parlamenttel és a választásokkal.","43","v145"
"Q43","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Szakértőknek kellene döntéseket hozniuk a saját becslésük alapján arról, hogy mi a legjobb az országnak.","43","v146"
"Q43","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Katonai kormányzást kellene.","43","v147"
"Q43","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt","Demokratikus politikai rendszert kellene.","43","v148"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Kérni állami juttatásokat, amelyekre nem jogosult.","44","v149"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Adócsalás, ha van rá lehetőség.","44","v150"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Kábítószer fogyasztása, mint a marihuána vagy a hasis.","44","v151"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Kenőpénz elfogadása a munkahelyen.","44","v152"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Homoszexualitás.","44","v153"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Terhesség megszakítása (abortusz).","44","v154"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Válás.","44","v155"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Eutanázia (életvégi segítség).","44","v156"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Öngyilkosság.","44","v157"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Véletlenszerű szex.","44","v158"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Bérlet nélküli utazás a tömegközlekedésen.","44","v159"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Prostitúció.","44","v160"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Mesterséges megtermékenyítés.","44","v161"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Politikai erőszak.","44","v162"
"Q44","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - mindig igazolható, 2 - valószínűleg igazolható, 3 - nem igazolható, 4 - soha nem igazolható, 8 - Nem tudom, 9 - Nem válaszolt","Halálbüntetés.","44","v163"
"Q45","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon közel állok, 2 - közel állok, 3 - nem túl közel állok, 4 - egyáltalán nem állok közel, 8 - Nem tudom, 9 - Nem válaszolt","A lakóhelyéhez","45","v164"
"Q45","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon közel állok, 2 - közel állok, 3 - nem túl közel állok, 4 - egyáltalán nem állok közel, 8 - Nem tudom, 9 - Nem válaszolt","A szomszédságához","45","v165"
"Q45","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon közel állok, 2 - közel állok, 3 - nem túl közel állok, 4 - egyáltalán nem állok közel, 8 - Nem tudom, 9 - Nem válaszolt","Szerbiához","45","v166"
"Q45","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon közel állok, 2 - közel állok, 3 - nem túl közel állok, 4 - egyáltalán nem állok közel, 8 - Nem tudom, 9 - Nem válaszolt","Európához","45","v167"
"Q45","Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.","1 - nagyon közel állok, 2 - közel állok, 3 - nem túl közel állok, 4 - egyáltalán nem állok közel, 8 - Nem tudom, 9 - Nem válaszolt","A világhoz","45","v168"
"Q46","Ön szerb állampolgár?","1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt","","46","v169"
"Q47","Ön büszke arra, hogy szerb állampolgár?","1 - nagyon büszke, 2 - büszke, 3 - nem túl büszke, 4 - egyáltalán nem büszke, 8 - Nem tudom, 9 - Nem válaszolt","","47","v170"
"Q48","Választásokon mindig szavaz, néha szavaz vagy soha nem szavaz? Kérem válaszoljon a következő kérdésekre.","1 - mindig, 2 - néha, 3 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Helyi szinten","48","v171"
"Q48","Választásokon mindig szavaz, néha szavaz vagy soha nem szavaz? Kérem válaszoljon a következő kérdésekre.","1 - mindig, 2 - néha, 3 - soha, 8 - Nem tudom, 9 - Nem válaszolt","Országos szinten","48","v172"
