```csv
"Question Number","Question Text","Response_Scale","Response_Options","Card_Number","Variable_Name"
"Q27","Souhlasíte nebo nesouhlasíte s následujícími výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Lidé, kte(cid:284)í nepracují, zleniví.","27","v83"
"Q27","Souhlasíte nebo nesouhlasíte s následujícími výroky?","1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi)","Když je rodič dlouhodob(cid:268) nemocen, je povinností jeho dosp(cid:268)lého dít(cid:268)te postarat se o n(cid:268)j.","27","v84"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","A Slušnost","28","v85"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","B Samostatnost","28","v86"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","C Pracovitost","28","v87"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","D Pocit odpov(cid:268)dnosti","28","v88"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","E P(cid:284)edstavivost","28","v89"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","F Snášenlivost a ohleduplnost k jiným lidem","28","v90"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","G Spo(cid:284)ivost, šetrné hospoda(cid:284)ení s pen(cid:268)zi a v(cid:268)cmi","28","v91"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","H Odhodlání, vytrvalost","28","v92"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","I Náboženská víra","28","v93"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","J Nesobeckost","28","v94"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","K Poslušnost","28","v95"
"Q28","Zde je seznam vlastností, které mohou být v d(cid:268)tech doma p(cid:284)stovány. Které z nich považujete za zvlášť žádoucí?","1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi)","Žádný","28","v96"
"Q29","Do jaké míry se zajímáte o politiku?","1 (Velice se zajímám) - 2 (Trochu se zajímám) - 3 (P(cid:284)íliš se nezajímám) - 4 (Vůbec se nezajímám) - 8 (Neví) - 9 (Neodpovídl/a)","","29","v97"
"Q30","Nyní se, prosím, podívejte na tuto kartu. Budu Vám číst r(cid:292)zné formy politických činností, které mohou lidé vykonávat, a byl(a) bych rád(a), kdybyste mi řekl(a) pro každou z nich, zda jste ji již d(cid:268)lal(a), d(cid:268)lal(a) byste ji, nebo byste ji za žádných okolností ned(cid:268)lal(a).","1 (D(cid:268)lal/a jsem) - 2 (D(cid:268)lal/a bych) - 3 (Nikdy bych ned(cid:268)lal/a) - 8 (Neví) - 9 (Bez odpovědi)","A. Podpis petice","30","v98"
"Q30","Nyní se, prosím, podívejte na tuto kartu. Budu Vám číst r(cid:292)zné formy politických činností, které mohou lidé vykonávat, a byl(a) bych rád(a), kdybyste mi řekl(a) pro každou z nich, zda jste ji již d(cid:268)lal(a), d(cid:268)lal(a) byste ji, nebo byste ji za žádných okolností ned(cid:268)lal(a).","1 (D(cid:268)lal/a jsem) - 2 (D(cid:268)lal/a bych) - 3 (Nikdy bych ned(cid:268)lal/a) - 8 (Neví) - 9 (Bez odpovědi)","B. Účast na bojkotu","30","v99"
"Q30","Nyní se, prosím, podívejte na tuto kartu. Budu Vám číst r(cid:292)zné formy politických činností, které mohou lidé vykonávat, a byl(a) bych rád(a), kdybyste mi řekl(a) pro každou z nich, zda jste ji již d(cid:268)lal(a), d(cid:268)lal(a) byste ji, nebo byste ji za žádných okolností ned(cid:268)lal(a).","1 (D(cid:268)lal/a jsem) - 2 (D(cid:268)lal/a bych) - 3 (Nikdy bych ned(cid:268)lal/a) - 8 (Neví) - 9 (Bez odpovědi)","C. Účast na povolené demonstraci","30","v100"
"Q30","Nyní se, prosím, podívejte na tuto kartu. Budu Vám číst r(cid:292)zné formy politických činností, které mohou lidé vykonávat, a byl(a) bych rád(a), kdybyste mi řekl(a) pro každou z nich, zda jste ji již d(cid:268)lal(a), d(cid:268)lal(a) byste ji, nebo byste ji za žádných okolností ned(cid:268)lal(a).","1 (D(cid:268)lal/a jsem) - 2 (D(cid:268)lal/a bych) - 3 (Nikdy bych ned(cid:268)lal/a) - 8 (Neví) - 9 (Bez odpovědi)","D. Účast v neoficiální stávce","30","v101"
"Q31","V politice se hovo(cid:284)í o “levici” a “pravici”. Obecn(cid:268) vzato, kam byste za(cid:284)adil/a své názory na této škále?","1 (Levice) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pravice) - 88 (Neví) - 99 (Bez odpovědi)","","31","v102"
"Q32","Te(cid:263) bych byl/a rád/a, kdybyste mi mohl/a říci své názory na r(cid:292)zné témata. Kam byste sv(cid:292)j názor umístil/a na takovéto škále?","1 (Jednotlivci by m(cid:268)li p(cid:284)evzít více odpov(cid:268)dnosti, aby se o sebe dokázali postarat) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Stát by m(cid:268)l p(cid:284)evzít více odpov(cid:268)dnosti a zajistit, aby bylo o každého postaráno) - 88 (Neví) - 99 (Bez odpovědi)","A","32","v103"
"Q32","Te(cid:263) bych byl/a rád/a, kdybyste mi mohl/a říci své názory na r(cid:292)zné témata. Kam byste sv(cid:292)j názor umístil/a na takovéto škále?","1 (Nezam(cid:268)stnaní by m(cid:268)li mít povinnost p(cid:284)ijmout jakoukoli práci, která je k dispozici, nebo ztratit podporu v nezam(cid:268)stnanosti) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Nezam(cid:268)stnaní by m(cid:268)li mít právo odmítnout zam(cid:268)stnání, které necht(cid:268)jí vykonávat) - 88 (Neví) - 99 (Bez odpovědi)","B","32","v104"
"Q32","Te(cid:263) bych byl/a rád/a, kdybyste mi mohl/a říci své názory na r(cid:292)zné témata. Kam byste sv(cid:292)j názor umístil/a na takovéto škále?","1 (Konkurence je dobrá) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Konkurence je škodlivá) - 88 (Neví) - 99 (Bez odpovědi)","C","32","v105"
"Q32","Te(cid:263) bych byl/a rád/a, kdybyste mi mohl/a říci své názory na r(cid:292)zné témata. Kam byste sv(cid:292)j názor umístil/a na takovéto škále?","1 (P(cid:284)íjmy by m(cid:268)ly být vyrovnan(cid:268)jší) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (M(cid:268)lo by se více podnítit úsilí jednotlivce) - 88 (Neví) - 99 (Bez odpovědi)","D","32","v106"
"Q32","Te(cid:263) bych byl/a rád/a, kdybyste mi mohl/a říci své názory na r(cid:292)zné témata. Kam byste sv(cid:292)j názor umístil/a na takovéto škále?","1 (Soukromé vlastnictví obchodu a průmyslu by m(cid:268)lo vzrůst) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Státní vlastnictví obchodu a průmyslu by m(cid:268)lo vzrůst) - 88 (Neví) - 99 (Bez odpovědi)","E","32","v107"
"Q33","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za nejd(cid:268)ležit(cid:268)jší?","","","33","v108"
"Q33","Kdybyste si musel/a vybrat, kterou ze snah na tomto lístku byste označil/a za druhou nejd(cid:268)ležit(cid:268)jší?","","","33","v109"
"Q34","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru nejd(cid:268)ležit(cid:268)jší?","","","34","v110"
"Q35","Která z t(cid:268)chto v(cid:268)cí je podle vašeho názoru druhá nejd(cid:268)ležit(cid:268)jší?","","","34","v111"
"Q36","Samoz(cid:284)ejm(cid:268) všichni v(cid:268)(cid:284)íme, že nebude další válka, ale kdyby se to stalo, byl/a byste ochoten/a bojovat za svoji zemi?","1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a)","","36","v112"
"Q37","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","Menší d(cid:268)raz na práci v našem život(cid:268)","37","v113"
"Q37","Zde je seznam dvou zm(cid:268)n v našem zp(cid:292)sobu života, které by se mohly uskutečnit v blízké budoucnosti. Prosím, řekněte mi pro každou z nich, zda ji považujete za dobrou, za špatnou, nebo je Vám to jedno?","1 (Dobrá) - 2 (Špatná) - 3 (Je mi to jedno) - 8 (Neví) - 9 (Bez odpovědi)","V(cid:268)tší respekt k autoritám","37","v114"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","A Církev","38","v115"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","B Ozbrojené síly","38","v116"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","C Školství","38","v117"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","D Tisk","38","v118"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","E Odbory","38","v119"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","F Policie","38","v120"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","G Poslanecká sn(cid:268)movna","38","v121"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","H Státní správa, ú(cid:284)ady","38","v122"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","I Systém sociálního zabezpečení","38","v123"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","J Evropská unie","38","v124"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","K Organizace spojených národů (OSN)","38","v125"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","L Systém zdravotní péče","38","v126"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","M Právní systém","38","v127"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","N Velké podniky a společnosti","38","v128"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","O Ekologické organizace","38","v129"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","P Politické strany","38","v130"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","Q Vláda","38","v131"
"Q38","Prosím podívejte se na tuto kartu a řekněte mi pro každou položku v seznamu, jak velkou v ní máte d(cid:268)v(cid:268)ru, velmi vysokou, vysokou, ne moc vysokou nebo vůbec?","1 (Velmi vysokou) - 2 (Vysokou) - 3 (Ne moc vysokou) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi)","R Sociální sít(cid:268)","38","v132"
"Q39","N(cid:268)kte(cid:284)í lidé (cid:284)íkají, že pro dít(cid:268)/d(cid:268)ti je po rozvodu lepší být s jedním z rodič(cid:292), jiní jsou zase pro st(cid:284)ídavou péči. Obecn(cid:268) vzato, jaký je váš názor na tyto možnosti?","1 (Zdá se mi lepší, když je dít(cid:268) s jedním z rodič(cid:292).) - 2 (Zdá se mi lepší st(cid:284)ídavá péče) - 3 (Jiné) - 8 (Neví) - 9 (Neodpovídl/a)","","39","v133"
"Q40","Jak d(cid:292)ležitý je pro Vás žít v zemi s demokratickou vládou? Jakou pozici byste si vybral/a na škále, kde 1 znamená “zcela ned(cid:268)ležitý” a 10 znamená “zcela d(cid:268)ležitý”?","1 (Zcela ned(cid:268)ležitý) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Zcela d(cid:268)ležitý) - 88 (Neví) - 99 (Bez odpovědi)","","40","v134"
"Q41","Když vezmete v úvahu všechny okolnosti, jak demokraticky se dnes vládne v naší zemi? Op(cid:284)t použijte škálu od 1 do 10, kde 1 znamená “v(cid:292)bec ne demokraticky” a 10 znamená “naprosto demokraticky”?","1 (V(cid:292)bec ne demokratický) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Naprosto demokratický) - 88 (Neví) - 99 (Bez odpovědi)","","41","v135"
"Q42","Když vezmete v úvahu všechny okolnosti, jak jste nyní spokojen(a) se současným fungováním politického systému v naší zemi? Prosím použijte tuto kartu, která Vám má pomoci s odpov(cid:268)dí.","1 (Naprosto nespokojen(a)) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Zcela spokojen(a)) - 88 (Neví) - 99 (Bez odpovědi)","","42","v136"
"Q43","Zde popíšu r(cid:292)zné typy politických systém(cid:292) a zeptám se Vás, co si myslíte o r(cid:292)zných zp(cid:292)sobech (cid:284)ízení naší zem(cid:268). Mohl/a byste říci, u každé z následujících skupin lidí, zda je považujete za velmi dobrý, pom(cid:284)rn(cid:268) dobrý, pom(cid:284)rn(cid:268) špatný nebo velmi špatný?","1 (Velmi dobrý) - 2 (Pom(cid:284)rn(cid:268) dobrý) - 3 (Pom(cid:284)rn(cid:268) špatný) - 4 (Velmi špatný) - 8 (Neví) - 9 (Bez odpovědi)","P(cid:284)ítomnost silného v(cid:268)dce, který se nemusí starat o parlament a volby.","43","v137"
"Q43","Zde popíšu r(cid:292)zné typy politických systém(cid:292) a zeptám se Vás, co si myslíte o r(cid:292)zných zp(cid:292)sobech (cid:284)ízení naší zem(cid:268). Mohl/a byste říci, u každé z následujících skupin lidí, zda je považujete za velmi dobrý, pom(cid:284)rn(cid:268) dobrý, pom(cid:284)rn(cid:268) špatný nebo velmi špatný?","1 (Velmi dobrý) - 2 (Pom(cid:284)rn(cid:268) dobrý) - 3 (Pom(cid:284)rn(cid:268) špatný) - 4 (Velmi špatný) - 8 (Neví) - 9 (Bez odpovědi)","Experti, ne vláda, p(cid:284)ijímají rozhodnutí podle svého p(cid:284)esv(cid:268)dčení o tom, co je pro zemi nejlepší.","43","v138"
"Q43","Zde popíšu r(cid:292)zné typy politických systém(cid:292) a zeptám se Vás, co si myslíte o r(cid:292)zných zp(cid:292)sobech (cid:284)ízení naší zem(cid:268). Mohl/a byste říci, u každé z následujících skupin lidí, zda je považujete za velmi dobrý, pom(cid:284)rn(cid:268) dobrý, pom(cid:284)rn(cid:268) špatný nebo velmi špatný?","1 (Velmi dobrý) - 2 (Pom(cid:284)rn(cid:268) dobrý) - 3 (Pom(cid:284)rn(cid:268) špatný) - 4 (Velmi špatný) - 8 (Neví) - 9 (Bez odpovědi)","Zem(cid:268) vládne armáda.","43","v139"
"Q43","Zde popíšu r(cid:292)zné typy politických systém(cid:292) a zeptám se Vás, co si myslíte o r(cid:292)zných zp(cid:292)sobech (cid:284)ízení naší zem(cid:268). Mohl/a byste říci, u každé z následujících skupin lidí, zda je považujete za velmi dobrý, pom(cid:284)rn(cid:268) dobrý, pom(cid:284)rn(cid:268) špatný nebo velmi špatný?","1 (Velmi dobrý) - 2 (Pom(cid:284)rn(cid:268) dobrý) - 3 (Pom(cid:284)rn(cid:268) špatný) - 4 (Velmi špatný) - 8 (Neví) - 9 (Bez odpovědi)","Zem(cid:268) má demokratický politický systém.","43","v140"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Požadovat státní podporu a nemít na ni nárok","44","v141"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Šidit na daních, když je p(cid:284)íležitost","44","v142"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Užívat drogy nap(cid:284). marihuanu nebo hašiš","44","v143"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","P(cid:284)ijmout od n(cid:268)koho úplatek za výkon svých povinností","44","v144"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Homosexualita","44","v145"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Potrat","44","v146"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Rozvod","44","v147"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Euthanasie (ukončení života nevyléčiteln(cid:268) nemocného)","44","v148"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Sebevražda","44","v149"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","P(cid:284)íležitostný sex (sex na jednu noc)","44","v150"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Vyhnout se placení jízdného ve ve(cid:284)ejné doprav(cid:268)","44","v151"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Prostituce","44","v152"
"Q44","Prosím řekněte mi pro každý z následujících výroky, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo n(cid:268)co mezi tím.","1 (Nikdy) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Vždycky) - 88 (Neví) - 99 (Bez odpovědi)","Um(cid:268)lé oplodn(cid:268)ní dárcem nebo oplodn(cid:268)ní ze zkumavky (IVF)","44","v153"
"Q45","N(cid:268)kte(cid:284)í lidé mají pocit úpln(cid:268) svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.","1 (V(cid:292)bec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Neví) - 99 (Bez odpovědi)","","45","v154"
